A+AF8-id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
2515.0,2.224915764,+AC0-2.243440034,0.864767382,1.071480331,1.449131363,+AC0-1.468721719,2.603010577,1.0
2516.0,+AC0-2.215619512,+AC0-1.845715102,+AC0-0.694316243,1.961763547,+AC0-0.309642377,1.288382494,3.104203842,0.0
2517.0,0.175437139,+AC0-0.227971866,1.438185035,0.437639513,1.095016883,0.642008128,+AC0-2.876186916,1.0
2518.0,+AC0-0.692935618,+AC0-2.237699999,1.850456609,0.406105142,1.278278876,0.688251027,+AC0-3.715416136,1.0
2519.0,0.913955462,1.32108304,+AC0-0.545792261,1.225552855,1.425379009,+AC0-1.919352275,0.774225621,1.0
2520.0,0.564069996,+AC0-2.779779628,1.799935614,3.533534541,+AC0-2.435675397,+AC0-2.803409257,+AC0-1.37216003,0.0
2521.0,+AC0-0.194125614,+AC0-2.591382245,1.739772955,1.185667671,+AC0-0.463973261,2.365753537,0.863598197,1.0
2522.0,+AC0-1.227687228,+AC0-4.359102264,2.598589383,1.632285479,1.045957924,2.204078144,+AC0-0.441318604,1.0
2523.0,0.170866787,1.587034344,1.347942903,+AC0-1.124513763,1.008527592,+AC0-1.916662617,2.598926778,1.0
2524.0,+AC0-1.112851311,+AC0-0.152395051,+AC0-0.009340797,1.346304515,1.854070422,0.413477094,+AC0-2.068531974,1.0
2525.0,+AC0-4.192515459,+AC0-1.530624498,3.641226851,0.287239229,1.922838428,0.340670904,0.300425348,0.0
2526.0,+AC0-0.609944389,+AC0-0.988635869,2.076575524,0.070695058,1.883389005,0.38200651,+AC0-3.52838956,1.0
2527.0,+AC0-0.270247824,+AC0-1.201557207,+AC0-5.180526893,1.296239624,+AC0-2.091876125,3.152911478,+AC0-1.750078184,0.0
2528.0,1.198297206,+AC0-0.612413596,+AC0-2.704168006,1.728538891,+AC0-1.299401919,1.253162051,+AC0-1.81845168,0.0
2529.0,+AC0-1.710179364,+AC0-2.076294518,+AC0-0.316081411,0.614102457,+AC0-1.64999986,0.247669176,+AC0-3.178046326,0.0
2530.0,+AC0-4.325542938,+AC0-3.766593485,+AC0-1.239514709,+AC0-0.527513095,4.10762043,4.800387599,3.527774311,0.0
2531.0,1.578301559,+AC0-0.642760665,+AC0-1.199464079,2.911085532,+AC0-0.804543096,+AC0-0.249473766,0.86587971,0.0
2532.0,4.842414285,+AC0-2.034349183,1.7371396,+AC0-1.651683273,5.288582252,+AC0-0.967864853,3.253430006,1.0
2533.0,+AC0-2.54893522,0.573118763,1.310391555,1.439321216,+AC0-1.119379123,+AC0-2.191951197,3.220223691,0.0
2534.0,+AC0-0.485154828,+AC0-3.655567471,0.164345751,0.965474236,3.748739545,+AC0-2.989809288,0.508298972,1.0
2535.0,0.195053866,+AC0-1.695443319,+AC0-1.539490605,0.777202672,0.394889798,3.100585133,+AC0-0.566140943,0.0
2536.0,+AC0-0.248328218,+AC0-3.789381244,1.049442199,0.271034095,5.363391435,+AC0-3.462028922,2.419515928,1.0
2537.0,+AC0-1.221691504,0.636403333,0.749295519,1.578727393,+AC0-1.034503505,+AC0-1.293479446,0.503952801,0.0
2538.0,+AC0-2.714426225,0.182274024,1.789000951,1.744089308,+AC0-0.591669267,+AC0-1.557821829,3.048116271,0.0
2539.0,1.381919678,+AC0-0.068233401,+AC0-1.678157759,1.332051208,+AC0-0.739108639,3.178150967,1.430354006,1.0
2540.0,2.03273772,+AC0-3.998189557,+AC0-2.210895446,+AC0-0.426173737,6.017561245,+AC0-0.004891249,3.35747973,1.0
2541.0,+AC0-3.824104179,+AC0-0.653506493,2.017481112,+AC0-0.650462417,+AC0-0.267903409,+AC0-3.810386842,+AC0-0.293752288,1.0
2542.0,1.706310497,0.234132391,+AC0-1.848696182,1.285824473,2.152655411,+AC0-0.857855694,0.97422529,0.0
2543.0,+AC0-2.565115444,0.681125179,+AC0-1.382973169,1.984381104,0.581844095,0.518650946,0.358466427,1.0
2544.0,+AC0-1.175667766,+AC0-2.708999953,+AC0-3.212248447,+AC0-1.219733525,5.598023401,2.871732403,3.030761684,0.0
2545.0,1.141353623,+AC0-0.514794974,0.628424312,+AC0-2.070047317,2.503568766,+AC0-0.48229007,3.831942983,1.0
2546.0,+AC0-2.652331828,+AC0-2.056501587,+AC0-3.380336254,+AC0-0.133385428,+AC0-1.322326087,3.999945773,+AC0-3.233639308,0.0
2547.0,+AC0-0.088364354,+AC0-2.100074914,0.433754914,2.06786267,1.211305461,1.620981049,+AC0-0.7459267,1.0
2548.0,2.955488307,+AC0-4.794292941,+AC0-2.326891314,2.13314067,2.31307647,+AC0-0.152155817,0.397002044,1.0
2549.0,0.715230375,2.700856817,+AC0-2.780518,+AC0-1.566420399,1.023802344,0.191156274,0.186521133,1.0
2550.0,+AC0-2.037481546,1.275922244,+AC0-1.686684409,2.481397674,+AC0-0.557053766,0.64853414,2.008481011,0.0
2551.0,1.098862291,+AC0-2.975829642,2.120282984,1.266468965,+AC0-0.108439791,2.233274673,1.006506949,1.0
2552.0,+AC0-1.709227456,+AC0-0.737193159,+AC0-1.044534588,+AC0-1.041300347,+AC0-1.081846787,0.423957035,+AC0-3.317759208,0.0
2553.0,+AC0-2.835516578,+AC0-0.867083239,2.437212368,+AC0-0.415044495,0.602102347,0.318597284,+AC0-1.7377166,1.0
2554.0,0.951522478,0.021543597,0.299989389,1.231860692,0.329394604,1.395421983,+AC0-0.810135014,1.0
2555.0,1.475108046,+AC0-0.194034315,+AC0-0.681668915,1.11114488,3.745267025,+AC0-1.557817483,4.619550751,1.0
2556.0,+AC0-1.409139284,1.655285609,2.133490176,+AC0-1.030945562,1.777878928,+AC0-3.494212458,2.776502937,1.0
2557.0,0.316217777,+AC0-0.175565612,1.080172568,0.611900155,0.331599645,1.238095908,+AC0-1.800893018,1.0
2558.0,0.350762735,+AC0-2.071580562,+AC0-1.287068252,2.275608317,+AC0-2.036599748,+AC0-0.752516495,+AC0-2.343132224,0.0
2559.0,2.929287512,+AC0-2.568074529,+AC0-1.074782027,1.763330692,1.688493676,+AC0-0.063325091,4.04877488,1.0
2560.0,+AC0-2.002108913,0.914239187,+AC0-1.212154567,0.377442914,+AC0-0.412552323,1.292215365,0.390464668,0.0
2561.0,+AC0-0.635269137,+AC0-2.671118033,+AC0-1.942208154,0.779932972,2.417681304,2.099233772,2.095870617,0.0
2562.0,+AC0-0.861441629,1.029468622,+AC0-1.903931675,0.756098657,+AC0-2.540331356,+AC0-0.222188134,+AC0-0.087134055,1.0
2563.0,2.287517152,+AC0-2.170972617,+AC0-0.93173308,3.136561456,3.497371377,+AC0-2.396689105,0.581808577,1.0
2564.0,+AC0-0.948975305,+AC0-2.38338866,+AC0-2.755569467,0.160832139,2.190631414,2.730760791,0.721337439,0.0
2565.0,+AC0-3.360412933,+AC0-0.84755932,3.071638235,1.879767159,0.547999975,0.170468918,0.841770053,0.0
2566.0,+AC0-1.367623069,0.816662354,+AC0-2.342179735,0.038995248,1.312044294,2.836942995,0.3066305,0.0
2567.0,+AC0-3.807731577,2.309319428,+AC0-2.20367471,+AC0-2.592027885,0.670451836,3.466577803,+AC0-0.021751811,0.0
2568.0,+AC0-3.1008666,+AC0-0.311053023,1.375175592,3.121556993,+AC0-0.720217161,1.921215423,+AC0-0.127366597,0.0
2569.0,+AC0-1.784265103,+AC0-1.154856415,1.044179197,+AC0-0.8128297,2.17163657,2.529716301,+AC0-0.964945495,0.0
2570.0,+AC0-2.283838535,+AC0-2.140859089,+AC0-0.296269568,1.104195856,+AC0-0.237363527,2.152588317,2.533952804,0.0
2571.0,+AC0-1.15949722,0.578189907,+AC0-5.250343895,0.227138288,+AC0-1.62154062,3.126640488,+AC0-0.783602296,0.0
2572.0,+AC0-0.517698601,+AC0-0.804642323,2.329574511,0.922023512,+AC0-0.154363549,0.759058707,1.168981716,1.0
2573.0,+AC0-0.525793753,+AC0-2.056071225,+AC0-1.940514084,+AC0-1.300388493,3.853714603,+AC0-0.492697731,4.59635612,0.0
2574.0,1.723037415,+AC0-4.678187882,2.900593902,1.718069415,0.254127137,3.167806994,1.379090343,1.0
2575.0,2.180186681,+AC0-1.511394091,+AC0-2.686207738,+AC0-2.39666042,1.132262039,2.050630541,+AC0-0.228236467,1.0
2576.0,+AC0-0.456959686,2.009685275,0.831393634,1.586271445,1.624118839,+AC0-3.525516563,1.983392167,1.0
2577.0,+AC0-1.757795795,0.568332484,0.161059776,1.393460305,2.030117291,0.622677951,+AC0-1.074680749,1.0
2578.0,+AC0-0.041382648,+AC0-1.816789517,+AC0-0.210444419,1.056712171,+AC0-0.22342726,2.863540356,0.265070336,1.0
2579.0,+AC0-1.916705428,+AC0-1.773344523,+AC0-1.270688433,0.359605912,+AC0-0.236985675,2.497780658,+AC0-2.045905812,0.0
2580.0,1.123467632,+AC0-1.824627279,+AC0-0.026979951,+AC0-0.479946033,1.304339937,+AC0-0.80521152,0.502430498,1.0
2581.0,0.791671987,0.139390561,+AC0-0.954993855,0.226496149,0.35924481,+AC0-0.730098277,+AC0-1.217526316,0.0
2582.0,+AC0-2.974325409,+AC0-2.772155423,1.239100894,1.534510151,+AC0-2.63201334,0.51814294,+AC0-1.885500472,0.0
2583.0,0.334187826,+AC0-1.486432296,+AC0-0.21724618,2.245869353,1.461702644,0.423954777,+AC0-0.882947341,0.0
2584.0,0.368223175,+AC0-0.477913232,+AC0-1.224939861,1.487205152,+AC0-0.661575914,+AC0-1.025724602,0.253207945,1.0
2585.0,+AC0-2.368594187,+AC0-1.806340604,0.052787353,+AC0-0.612247526,+AC0-2.761441598,+AC0-0.039332695,+AC0-3.684284125,0.0
2586.0,1.061429633,+AC0-1.050732815,+AC0-1.253723746,0.747738088,2.889802748,+AC0-1.581875593,1.083694885,1.0
2587.0,+AC0-3.563690898,1.545185599,0.670315279,+AC0-1.49097396,+AC0-0.274674097,+AC0-0.064394384,+AC0-3.937821417,1.0
2588.0,1.320903523,1.718565301,+AC0-2.664426772,2.232305299,+AC0-3.356672469,0.115905502,+AC0-2.47129927,1.0
2589.0,2.474984704,0.511224433,+AC0-3.914485791,0.629872142,0.477448672,1.2953872,+AC0-2.894965081,0.0
2590.0,0.50820094,+AC0-0.564487649,+AC0-2.599424674,1.696247093,0.198399531,0.584408126,0.335632409,0.0
2591.0,1.012013179,+AC0-0.344147509,+AC0-2.407845465,1.058490246,+AC0-0.474580603,0.889135537,+AC0-2.58188348,0.0
2592.0,+AC0-0.750566623,1.37186503,+AC0-1.551487944,1.319963295,1.215876671,1.079337143,+AC0-1.190605373,1.0
2593.0,+AC0-0.368583457,0.003772235,0.011040448,1.47614631,1.313983659,1.041264209,+AC0-0.679285685,1.0
2594.0,+AC0-3.197230809,+AC0-0.700181291,0.062501869,0.234324559,0.37137133,1.625454253,+AC0-1.369954154,0.0
2595.0,1.608701278,+AC0-0.587791336,0.668510379,+AC0-0.745884535,2.742861376,+AC0-1.878914842,0.780419902,1.0
2596.0,3.046144924,+AC0-4.690724476,1.912360951,3.455782612,+AC0-1.667052551,4.258164361,6.004566164,1.0
2597.0,+AC0-0.839703179,+AC0-0.705504741,+AC0-1.259576761,2.232082009,+AC0-1.205236299,+AC0-1.404871893,0.48470493,1.0
2598.0,+AC0-0.896294745,+AC0-1.361651484,+AC0-3.418941081,1.085297563,+AC0-2.883596741,1.783203254,+AC0-1.900758276,0.0
2599.0,+AC0-1.267688318,+AC0-1.364850839,+AC0-1.914994263,1.406624385,0.141873837,1.927254944,1.700165743,0.0
2600.0,+AC0-1.75716491,+AC0-2.31129034,+AC0-1.709096244,2.053674951,+AC0-1.920119955,1.21134783,+AC0-2.556911326,0.0
2601.0,+AC0-2.449092967,+AC0-0.449540529,+AC0-1.090607774,0.523303421,1.871084977,0.54136392,+AC0-1.283199906,1.0
2602.0,0.116793851,+AC0-6.428075468,0.68601459,1.245959225,1.666736281,+AC0-1.914961964,0.723795542,1.0
2603.0,0.555370586,+AC0-1.114110186,+AC0-1.171770224,+AC0-0.998495945,5.464513258,+AC0-1.226259608,2.652943776,0.0
2604.0,+AC0-0.446196507,+AC0-2.524046646,+AC0-3.290392052,0.456225621,2.693585458,3.359012021,0.894756027,0.0
2605.0,+AC0-0.991961517,+AC0-1.709689285,+AC0-1.439927254,1.341054779,1.250828142,1.360365448,3.387447604,0.0
2606.0,+AC0-4.103053877,+AC0-1.490509462,+AC0-0.335211316,+AC0-1.590208284,0.767232689,4.164601849,+AC0-2.309132459,0.0
2607.0,+AC0-3.95593209,3.516142427,+AC0-0.40492227,+AC0-0.442341904,+AC0-0.495453259,+AC0-0.68849119,+AC0-2.046503511,1.0
2608.0,+AC0-1.356045747,0.470946074,+AC0-1.195249891,1.112279503,2.172755959,0.780758163,2.00555776,0.0
2609.0,+AC0-1.767222956,+AC0-0.934013839,0.53109418,1.025545068,1.699573369,+AC0-1.215803832,4.158394682,0.0
2610.0,+AC0-1.397972664,+AC0-1.654158056,0.668320834,1.457417129,1.993927088,0.815687079,+AC0-2.052738211,1.0
2611.0,+AC0-0.408330803,+AC0-0.295654204,+AC0-2.009991509,0.513459875,+AC0-0.813593278,0.551774191,0.683851588,0.0
2612.0,+AC0-0.691978981,+AC0-0.727939753,0.731977732,+AC0-0.929683973,+AC0-1.988977332,2.96597919,+AC0-1.788673364,1.0
2613.0,+AC0-1.758670356,+AC0-2.463133337,+AC0-1.973352164,1.392158608,0.450533769,3.56626377,1.561226504,0.0
2614.0,+AC0-4.010839091,+AC0-1.186687213,2.204184574,+AC0-0.206534669,+AC0-1.773724394,0.878357641,+AC0-0.94467615,0.0
2615.0,+AC0-0.026637595,+AC0-0.403571348,+AC0-2.318025797,1.562508044,0.3697467,1.488852179,0.072530064,0.0
2616.0,0.061756939,+AC0-0.803275831,+AC0-1.585623048,+AC0-1.01708716,1.668463696,+AC0-1.021758294,2.342807242,0.0
2617.0,+AC0-0.265223202,+AC0-3.232268752,1.966968017,0.702652113,0.404708656,2.869246662,+AC0-0.092992357,1.0
2618.0,+AC0-0.416798641,0.976142114,1.826983276,2.333748891,3.048348776,+AC0-4.750804863,3.20408054,1.0
2619.0,0.884917783,+AC0-0.523464577,0.558704461,2.036824282,+AC0-1.626659543,+AC0-0.17503158,1.783110374,0.0
2620.0,0.474491143,1.411091154,+AC0-1.752158409,1.299090803,+AC0-1.504099733,0.49557837,2.392864652,0.0
2621.0,+AC0-1.43849124,0.045816205,1.314236527,0.780238453,0.739541348,+AC0-2.109372443,3.02839618,0.0
2622.0,+AC0-1.365908433,+AC0-0.462259054,+AC0-4.854861307,1.96336299,+AC0-2.614130827,0.343433887,+AC0-2.926853781,0.0
2623.0,0.7687153,0.748815643,0.760318243,0.731431196,0.777212565,+AC0-2.089334648,2.094503274,1.0
2624.0,+AC0-3.408662094,+AC0-2.561719542,+AC0-0.487317296,0.896557387,0.277734934,1.87999447,3.778604046,0.0
2625.0,+AC0-2.386099988,+AC0-1.611333274,2.076455983,1.346120056,0.290659351,1.240376333,0.050116799,1.0
2626.0,+AC0-1.367852841,+AC0-1.7659254,0.820931405,1.062155907,2.063021373,1.760781721,0.271799777,1.0
2627.0,0.606504135,+AC0-1.40163755,0.591586629,2.286335458,+AC0-1.93895724,+AC0-1.264718959,+AC0-0.052342248,0.0
2628.0,+AC0-2.311307466,+AC0-2.12144373,1.876618226,1.902770281,+AC0-2.325860211,+AC0-3.077333947,1.322156035,1.0
2629.0,+AC0-2.797505577,0.245841511,3.292974566,+AC0-0.553624092,2.576830959,+AC0-1.517048117,+AC0-3.806190157,1.0
2630.0,0.024373787,+AC0-1.441795114,+AC0-2.815161788,4.759772929,+AC0-1.221851636,+AC0-1.223276958,0.213071582,1.0
2631.0,1.792651291,+AC0-0.35959446,+AC0-3.347493742,+AC0-0.710611793,3.067666128,0.016204302,0.681981804,0.0
2632.0,2.873902014,+AC0-4.183853051,1.027657293,+AC0-1.754543032,3.412152843,+AC0-0.253323705,3.206656298,1.0
2633.0,+AC0-1.702805635,+AC0-0.9829416,1.683177037,2.360648269,+AC0-1.154850224,1.481467282,2.68483651,0.0
2634.0,0.806942682,+AC0-1.382541487,2.28018379,1.828640997,+AC0-0.500325906,1.67034233,1.629186243,1.0
2635.0,0.374261111,+AC0-0.795522464,0.531780191,0.978175678,0.656671348,+AC0-0.947167187,+AC0-1.094727349,0.0
2636.0,+AC0-1.986056621,+AC0-2.480528109,4.129875711,0.625493279,1.046911625,1.037998311,0.022945313,1.0
2637.0,+AC0-1.185343007,+AC0-2.153863533,0.697222872,1.323673063,4.409921818,0.631300219,+AC0-3.432184357,1.0
2638.0,2.239737655,+AC0-3.713459301,+AC0-4.520489982,0.259417232,1.142987334,4.106298709,+AC0-1.525738047,0.0
2639.0,0.679838911,1.595182122,+AC0-1.145147587,2.641587867,+AC0-1.166639399,+AC0-0.697545699,3.488602631,0.0
2640.0,+AC0-2.358587633,1.643364859,+AC0-2.16223169,+AC0-0.288565012,0.661950069,2.513490833,0.680343871,0.0
2641.0,+AC0-0.863402092,+AC0-0.161536957,+AC0-0.492357559,+AC0-0.453747615,+AC0-2.708934444,0.744434665,+AC0-0.347664165,0.0
2642.0,5.074031494,+AC0-3.732877061,+AC0-2.227816231,1.443563578,2.944313608,0.919064941,0.7241907,1.0
2643.0,1.046239637,0.496004427,+AC0-1.0993244,+AC0-1.033065853,0.386916369,+AC0-0.108155574,0.316697285,1.0
2644.0,+AC0-2.635000425,+AC0-3.446089487,0.344271425,0.313967126,+AC0-2.382391716,0.775201206,+AC0-4.436004418,0.0
2645.0,+AC0-0.863032499,+AC0-0.349711418,+AC0-1.16755233,2.901152919,+AC0-0.073192536,1.42795157,1.040265446,0.0
2646.0,+AC0-1.377586169,+AC0-0.292062501,0.477852057,1.366838467,1.094184625,+AC0-0.312584943,+AC0-3.807170335,1.0
2647.0,2.647635514,+AC0-2.915323476,+AC0-3.768891088,0.956051067,1.538985825,2.483409929,+AC0-0.990261265,0.0
2648.0,+AC0-0.874039998,+AC0-0.962202731,+AC0-0.286629621,0.438800147,+AC0-1.683865766,0.029899352,+AC0-1.413254569,0.0
2649.0,1.233348216,+AC0-1.12092188,+AC0-3.15945459,+AC0-0.045714601,3.124290981,+AC0-0.224951622,1.754105271,0.0
2650.0,0.484333149,+AC0-2.061829662,+AC0-4.206975727,0.458725471,2.615037251,4.207276938,0.608727066,0.0
2651.0,0.584906718,+AC0-1.600059756,+AC0-2.369101903,0.623789268,+AC0-2.004661483,0.764568082,+AC0-0.651763831,1.0
2652.0,0.539205193,1.388178569,+AC0-5.118947886,1.373393912,+AC0-2.120745498,1.542073973,+AC0-1.894868531,1.0
2653.0,+AC0-0.666975893,0.07604749,+AC0-2.397827263,1.243343681,+AC0-0.833179684,0.327403773,+AC0-1.073303814,0.0
2654.0,2.041429366,0.001742685,+AC0-3.145800733,1.48266775,3.927164461,1.71786309,+AC0-1.37682618,0.0
2655.0,+AC0-0.585303625,+AC0-2.347457288,0.443279128,0.643586138,+AC0-1.809371833,2.324649178,+AC0-0.426531147,0.0
2656.0,+AC0-0.925755773,+AC0-0.249644664,+AC0-3.634604593,+AC0-1.078348159,+AC0-1.036011577,3.403558379,+AC0-1.562123182,0.0
2657.0,+AC0-0.495101142,+AC0-0.421045996,0.264109831,0.295674955,2.022735506,1.070498218,+AC0-0.040585042,1.0
2658.0,+AC0-4.411655021,2.702494166,+AC0-0.708549321,+AC0-2.162583907,+AC0-0.66496194,0.751172562,+AC0-0.132407603,1.0
2659.0,+AC0-1.480046288,+AC0-0.326744146,+AC0-1.453040536,0.898154926,1.37299233,0.762386529,1.223084441,0.0
2660.0,0.749941848,+AC0-2.590200267,+AC0-1.227472164,0.322952077,+AC0-1.046932605,+AC0-0.030210722,2.190636353,0.0
2661.0,+AC0-1.152540087,+AC0-1.72658156,0.108166227,+AC0-0.721117082,3.427003943,+AC0-0.698614968,5.125138503,0.0
2662.0,0.53877598,+AC0-4.334066961,+AC0-0.515159177,0.157783307,+AC0-5.551168332,+AC0-0.360176206,+AC0-4.904935908,0.0
2663.0,+AC0-0.871054967,+AC0-0.312731958,+AC0-0.929130782,1.307018672,0.258441677,2.015888942,+AC0-0.424229645,1.0
2664.0,+AC0-1.259216842,+AC0-0.152855527,+AC0-0.965644643,1.120768793,2.907609602,0.371965415,+AC0-3.239964661,1.0
2665.0,+AC0-1.66697223,+AC0-1.631098312,2.358814663,0.38298306,3.665320363,+AC0-0.897723351,+AC0-4.36005947,1.0
2666.0,+AC0-3.697842242,+AC0-0.497699424,2.251603384,+AC0-1.069921403,0.791398238,1.520628766,1.045148744,1.0
2667.0,+AC0-1.607016245,0.822575492,+AC0-1.386923069,2.663837916,+AC0-3.312647809,+AC0-1.64507612,+AC0-0.211490845,1.0
2668.0,+AC0-2.992059083,+AC0-1.844290646,4.023932129,0.286137765,2.101855679,+AC0-0.66838724,+AC0-3.671779429,1.0
2669.0,1.66336117,+AC0-0.624716996,+AC0-1.743974953,+AC0-0.354727039,2.880881402,+AC0-0.736592575,1.827255633,0.0
2670.0,+AC0-0.819008686,+AC0-0.780292148,2.022567305,1.394313205,+AC0-0.903509093,1.655351353,1.21299242,1.0
2671.0,+AC0-3.844133631,+AC0-2.729137977,+AC0-0.812468412,1.390671377,1.839131553,5.411911289,1.006877454,0.0
2672.0,+AC0-2.713892507,+AC0-0.934109074,0.064536231,1.392949887,0.308389532,1.732371296,0.416518576,0.0
2673.0,0.927877929,+AC0-1.522497351,+AC0-0.97823647,3.204149886,+AC0-4.756731288,+AC0-1.669292761,+AC0-0.342965528,0.0
2674.0,+AC0-0.553000097,0.514036645,+AC0-0.753822328,2.303533113,1.941922605,+AC0-0.348784464,+AC0-0.280116277,1.0
2675.0,+AC0-2.362907172,+AC0-0.458136841,1.884846934,2.491170628,0.969093571,+AC0-0.194277004,1.921861905,0.0
2676.0,+AC0-6.710168902,1.035162709,+AC0-0.443712529,+AC0-1.155560379,2.5260252,3.678177882,+AC0-0.82028043,0.0
2677.0,+AC0-0.99710745,+AC0-2.385246386,+AC0-2.422588717,+AC0-0.756712088,4.433900173,2.432464583,1.691025405,0.0
2678.0,+AC0-1.341868724,+AC0-0.852074123,+AC0-1.929856248,0.626176678,3.637453665,1.476374764,3.460221928,0.0
2679.0,0.051800242,+AC0-1.314066494,0.37133775,+AC0-2.41355769,4.457239246,+AC0-2.521056614,+AC0-1.31740779,1.0
2680.0,0.360016279,+AC0-1.726364861,+AC0-0.149159705,+AC0-1.104024596,3.719409541,+AC0-1.456234662,1.161389507,1.0
2681.0,0.761819453,+AC0-3.177292315,2.25598581,1.39053255,+AC0-0.309898671,2.555685171,+AC0-0.147493032,1.0
2682.0,+AC0-2.067648982,+AC0-0.578435808,+AC0-0.655564644,1.870797881,+AC0-0.733487602,1.651335948,+AC0-1.527393023,0.0
2683.0,0.685921451,0.234625996,0.200581938,0.136437795,1.561302534,+AC0-1.405800916,2.287287185,1.0
2684.0,+AC0-0.828180669,+AC0-1.876501083,+AC0-0.02503246,3.5258093,2.631972394,0.684061244,0.374344641,1.0
2685.0,+AC0-3.295368231,+AC0-0.727647382,2.064442442,+AC0-0.763051428,0.710397744,1.003524759,+AC0-1.059747757,1.0
2686.0,2.298925269,+AC0-1.350163585,+AC0-0.649910488,+AC0-1.438298417,2.256085361,0.358693871,1.753576087,1.0
2687.0,1.71377231,+AC0-3.247276583,1.492486574,0.465715945,+AC0-0.454654045,+AC0-0.147997262,+AC0-2.47195567,0.0
2688.0,+AC0-1.157332845,+AC0-2.950189475,+AC0-1.413115932,1.130505099,+AC0-0.921642786,3.439030927,+AC0-1.785736934,0.0
2689.0,+AC0-2.271202568,0.568275222,1.418825103,2.207210857,1.321750689,+AC0-0.341915044,0.925927314,1.0
2690.0,+AC0-3.394366903,+AC0-1.414298254,+AC0-1.312896644,1.102758093,+AC0-0.103618875,3.000842977,0.922163803,0.0
2691.0,+AC0-4.122995743,+AC0-4.098127683,6.374915513,0.467545479,2.835062913,+AC0-0.33644327,+AC0-1.244418116,1.0
2692.0,+AC0-1.336614769,+AC0-0.953664344,+AC0-0.335851672,1.314613381,0.885873038,1.376948966,0.643951904,0.0
2693.0,+AC0-0.493533401,+AC0-0.282383958,0.677017071,1.642501476,+AC0-2.889236048,+AC0-0.226277913,+AC0-2.589271476,0.0
2694.0,2.839617992,0.747720396,+AC0-1.026055396,+AC0-0.709875681,0.431186284,0.970474653,3.604999027,1.0
2695.0,1.555363163,0.845308383,+AC0-1.267962187,+AC0-0.32100313,1.651267005,+AC0-2.94414719,+AC0-0.595644653,0.0
2696.0,1.32433283,+AC0-3.076950313,0.072353195,+AC0-0.397727956,3.829650618,+AC0-1.555760328,1.665924398,1.0
2697.0,+AC0-0.4164422,+AC0-0.830727539,0.608911105,0.270528199,4.540052797,+AC0-1.636926138,2.803937963,0.0
2698.0,0.702830698,0.108276114,+AC0-0.774066876,1.137390792,+AC0-0.746240804,+AC0-2.30559006,2.708657416,0.0
2699.0,+AC0-3.781481486,+AC0-1.136858431,4.467151151,+AC0-0.091726129,0.80974699,0.005770472,+AC0-1.410296641,1.0
2700.0,1.229816843,+AC0-2.078145414,+AC0-0.186557125,1.200406737,4.080649952,+AC0-2.392769157,2.518020811,1.0
2701.0,1.079799917,+AC0-0.988307049,+AC0-0.411346386,1.814925328,+AC0-1.571417811,+AC0-0.689969668,0.549905438,0.0
2702.0,3.436588668,+AC0-0.789016575,+AC0-0.72497271,+AC0-0.175611649,2.961983834,+AC0-0.290080505,1.817069571,1.0
2703.0,+AC0-1.129248487,+AC0-2.665772074,3.417096388,+AC0-0.663709232,+AC0-0.793826028,2.9810239,+AC0-1.448802504,1.0
2704.0,1.738828627,1.450913842,1.738736146,+AC0-0.119160495,2.636391437,+AC0-2.286510862,4.263594155,1.0
2705.0,+AC0-3.013930597,+AC0-2.124815524,+AC0-1.216383517,1.796155262,+AC0-0.434782869,2.66586226,2.719665829,0.0
2706.0,1.891041707,+AC0-1.055801275,1.038095666,3.356274707,+AC0-2.054463782,+AC0-3.720187656,+AC0-0.139888201,0.0
2707.0,1.816524823,+AC0-1.237189038,+AC0-0.796433542,1.847593269,+AC0-4.904896158,+AC0-0.573422548,1.024242635,0.0
2708.0,+AC0-2.608909791,+AC0-1.871446539,3.468565262,0.783995886,1.420708508,0.52558978,+AC0-0.88752163,1.0
2709.0,+AC0-1.913584646,+AC0-0.974392261,3.150878268,1.9294069,1.215521536,0.32102325,1.599886607,0.0
2710.0,1.221014255,+AC0-1.226663418,+AC0-1.840729955,1.196333107,1.404878588,+AC0-0.514063959,1.018572989,0.0
2711.0,0.264543326,+AC0-3.494726031,3.817398301,+AC0-0.822785222,+AC0-0.799215235,2.580769523,+AC0-0.026114955,1.0
2712.0,0.833656982,0.323621627,+AC0-1.529965813,1.357275217,+AC0-2.954917222,0.009777416,+AC0-0.739283923,1.0
2713.0,1.226203325,+AC0-1.020326396,+AC0-1.333379827,3.025561117,+AC0-2.504680702,+AC0-1.840986463,+AC0-0.801434151,0.0
2714.0,+AC0-0.669438376,+AC0-1.856203653,+AC0-0.952867409,2.00645513,+AC0-0.874477548,1.616616853,+AC0-0.747510868,0.0
