geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,damage_grade
27,422,9497,1,5,10,3,1,0,2
8,178,5506,2,25,10,4,0,1,1
22,816,7405,2,30,15,5,0,1,1
20,158,9229,2,10,7,6,0,0,1
8,1046,241,3,50,5,6,0,1,1
26,1028,5591,2,35,12,6,0,1,1
10,337,2327,2,5,4,5,0,1,2
6,1210,7175,2,20,6,6,0,1,2
13,634,10142,1,0,6,3,0,1,1
14,860,3334,3,20,7,5,0,1,1
4,1422,6502,2,5,9,6,0,1,1
11,765,8332,1,5,8,4,0,1,1
26,1001,11008,3,20,6,6,0,1,1
21,408,10610,2,25,55,8,0,1,1
4,588,3005,2,15,8,5,0,1,1
7,1283,1405,3,50,7,6,0,1,2
7,1188,4058,2,35,11,5,0,1,1
17,51,1979,3,30,11,5,0,1,2
26,621,3758,2,15,8,5,0,1,1
10,127,3309,2,0,5,5,0,0,0
26,74,12114,2,60,13,5,1,1,1
22,726,10485,2,20,12,5,0,1,0
26,1050,11785,2,0,3,5,0,0,1
3,1229,281,2,30,6,8,1,0,1
6,1181,11022,2,20,12,5,0,0,1
26,1028,10155,2,10,5,6,0,1,1
7,617,6880,2,0,14,5,0,1,2
25,349,1277,2,35,9,5,0,1,1
17,399,984,3,10,6,7,0,1,2
6,99,3837,2,0,5,5,0,1,2
27,1106,4316,3,60,8,7,1,0,2
6,457,8492,2,20,11,7,0,1,1
4,651,2456,2,5,3,5,0,1,1
21,471,106,3,35,7,7,0,1,1
25,58,10189,2,10,9,7,0,1,1
3,1387,3909,5,40,3,10,0,0,1
21,363,10839,3,0,15,9,0,0,1
6,845,2698,2,5,15,7,0,0,0
7,1166,6034,2,15,7,6,0,1,1
7,800,8176,2,20,7,4,0,1,1
25,889,7922,2,5,6,7,0,0,1
11,131,412,1,15,10,4,1,0,1
10,76,1841,2,0,11,7,0,0,1
17,984,5727,3,0,10,6,0,1,1
17,566,8116,3,45,7,7,0,1,2
7,49,5993,2,10,18,8,0,1,2
15,192,10168,2,65,10,5,1,0,1
0,614,8356,2,25,10,6,0,1,1
25,843,11372,2,15,7,4,0,1,1
26,1401,11213,2,15,10,7,0,0,1
6,1082,10127,3,40,17,8,0,1,1
1,1164,8293,2,15,7,5,0,1,1
25,889,6751,2,15,10,4,0,1,1
26,919,10593,2,20,8,5,0,1,1
27,390,4262,3,50,5,10,1,0,1
17,984,11419,3,0,12,8,0,1,2
20,1112,890,2,30,2,6,0,1,1
17,1196,6697,1,15,6,3,0,1,2
22,1113,12273,2,25,5,6,0,1,1
17,421,4166,1,5,6,3,1,1,1
8,1343,11730,2,35,7,4,0,1,2
20,261,11561,2,10,7,6,0,1,1
17,156,11612,2,15,6,5,0,1,2
17,930,3829,3,20,7,6,0,1,1
13,1083,6246,2,10,8,4,0,1,1
4,689,5142,2,20,6,5,0,1,1
8,1049,9986,1,0,13,3,0,1,0
7,936,10398,2,10,5,6,0,1,1
20,158,12327,2,5,16,5,0,0,1
17,618,2018,3,40,6,6,0,1,2
22,643,8245,1,10,15,3,0,0,1
9,546,4152,1,20,10,3,0,0,1
21,107,1965,3,30,11,6,0,1,1
17,399,2388,3,15,5,6,0,1,2
17,648,7082,2,10,9,5,0,1,2
26,1401,11213,2,15,9,6,0,1,1
17,682,1743,3,30,7,7,0,1,2
21,1219,7616,2,15,4,5,0,1,2
27,548,2513,1,0,6,3,0,1,1
10,138,9880,3,0,8,7,0,1,2
8,613,8037,2,10,13,5,0,1,2
4,616,3113,2,50,7,7,0,1,2
6,673,7819,4,20,5,13,0,0,0
26,39,11246,1,5,24,3,0,0,0
13,407,5806,1,10,6,5,0,1,2
11,521,9691,2,20,8,8,0,1,1
20,190,5803,2,10,5,5,0,1,1
20,832,8610,2,30,4,4,0,0,1
20,1112,5573,2,15,6,5,0,0,1
27,533,5435,2,5,7,6,1,0,2
13,1212,10997,2,25,5,4,0,1,1
27,548,3760,1,20,6,3,1,0,1
22,763,4002,1,15,14,3,0,1,1
16,1012,6223,3,5,8,7,0,1,1
20,254,5266,2,30,11,6,0,1,1
8,626,10415,2,45,5,5,0,1,2
7,10,10305,2,20,6,5,0,1,1
26,762,9130,2,30,18,7,1,1,1
10,488,954,3,15,3,6,0,1,1
22,355,9734,1,5,4,2,0,1,1
6,1168,4081,2,10,8,5,0,1,1
6,376,3292,3,20,7,6,1,0,1
11,765,3808,3,40,6,10,0,0,2
4,212,9399,1,0,7,2,0,1,2
20,500,8470,2,5,7,4,0,0,1
11,126,3066,2,35,6,4,0,1,2
17,1240,2868,3,30,4,8,0,1,2
7,430,316,2,20,6,4,0,1,1
8,881,10258,3,35,5,6,0,1,1
27,422,1092,3,50,9,7,1,0,2
15,535,3480,2,75,4,5,0,1,1
26,761,3137,2,15,7,7,0,0,1
22,378,12053,2,40,10,4,0,0,1
10,1127,11433,2,5,8,5,0,1,1
22,171,10384,1,20,9,3,0,1,2
6,1280,11832,2,25,10,8,0,1,1
11,883,4547,5,40,9,10,1,1,1
17,1080,1895,2,0,10,5,0,1,2
20,385,10589,2,10,11,5,0,1,1
8,268,4718,2,10,6,5,0,1,1
8,1373,8337,3,10,10,9,0,1,1
8,95,9145,1,0,3,2,0,0,0
27,533,5800,2,10,16,5,1,0,1
13,1376,10778,1,20,5,3,0,1,1
10,417,634,2,5,6,6,0,1,2
11,938,1459,2,10,5,7,1,1,2
8,1184,11643,2,0,11,5,0,1,1
8,268,4682,3,15,6,6,0,1,1
20,1138,5368,2,5,15,8,0,1,1
8,463,2917,3,45,8,7,1,0,1
20,236,3522,1,20,4,2,0,1,1
17,618,2018,2,0,6,4,0,1,2
12,43,1176,2,25,6,4,0,1,2
17,1026,4627,3,0,15,6,0,1,2
20,158,7928,2,0,8,5,0,1,1
17,682,1743,3,40,5,7,0,1,2
10,127,1307,3,65,5,7,0,1,1
12,339,10307,1,995,4,3,0,1,0
17,1275,7157,1,40,7,3,0,1,2
4,1282,1724,2,25,5,6,0,1,1
5,267,2173,2,30,6,5,0,1,0
17,992,776,2,20,7,5,0,1,2
20,1359,1810,2,0,8,5,0,1,1
10,1250,8241,2,40,5,5,0,1,1
27,422,9497,3,30,8,5,1,0,1
10,1250,4608,2,65,5,4,0,1,1
6,1384,1753,2,0,11,5,0,1,1
11,1071,10551,2,15,13,6,0,1,2
25,1065,2922,2,40,3,4,0,1,2
6,1060,4493,2,0,5,5,1,0,1
10,603,2986,2,20,7,6,0,1,1
4,891,6145,3,5,8,7,0,1,1
3,1229,8197,1,5,12,4,0,0,1
13,526,3387,2,20,4,6,0,1,2
4,369,10737,2,5,7,5,0,1,1
17,421,4166,1,15,4,3,0,1,2
22,763,4554,1,5,11,3,0,0,0
1,1169,1963,2,40,15,5,0,1,0
10,636,11671,1,5,7,3,0,1,2
17,1080,6609,2,5,8,4,0,1,1
13,1372,6478,2,15,6,5,0,1,1
20,281,2664,2,25,8,7,0,1,0
1,482,7372,2,20,8,4,0,1,1
20,788,4388,2,0,4,4,0,0,0
17,721,11449,2,0,4,6,0,1,2
6,932,210,2,15,8,6,0,1,1
21,581,11127,3,40,6,7,0,1,1
23,312,7591,2,35,7,5,1,1,1
3,574,7980,4,25,4,10,1,0,1
0,885,6210,2,15,3,5,0,1,1
7,255,12360,2,35,7,4,0,1,1
7,1411,12035,4,50,9,9,0,1,1
6,453,3656,2,15,11,6,0,1,1
2,370,6180,2,25,6,5,0,1,1
6,1206,3187,2,25,4,6,0,1,1
8,268,1498,2,5,14,4,0,1,1
12,1226,543,2,15,4,5,0,1,1
6,262,1785,2,45,9,8,0,1,1
17,198,12174,1,15,7,4,0,1,2
13,778,12528,2,35,7,4,0,1,1
11,1144,1214,2,30,6,6,0,1,1
8,1008,9561,3,10,5,8,0,1,1
6,516,7663,2,15,15,5,0,0,1
3,574,5765,3,35,11,9,1,0,2
27,269,11121,2,15,10,7,0,1,2
17,566,8116,3,5,6,8,0,1,2
11,883,1860,3,80,5,8,1,0,1
9,772,8030,1,15,3,2,0,1,1
4,926,4161,1,15,6,4,0,1,2
14,1367,5186,3,80,7,5,0,1,1
16,1056,264,2,30,12,5,0,1,2
3,1006,7021,3,35,10,7,1,0,1
5,1284,12375,2,20,10,5,0,1,1
20,1285,10632,2,5,10,6,0,0,1
4,447,11568,3,10,6,5,0,1,1
17,876,12119,2,10,12,5,0,1,2
26,897,1081,2,55,9,6,0,1,2
22,1088,9355,2,70,3,4,0,1,1
27,390,8710,4,70,7,10,1,1,1
13,128,1806,3,10,11,7,0,0,0
13,239,6349,2,0,3,6,0,1,2
12,1353,5160,3,80,17,5,0,1,1
8,172,479,2,20,7,5,0,1,2
8,1373,8624,2,25,7,6,0,1,1
26,753,1308,1,35,6,5,0,0,1
8,1073,738,2,10,5,5,0,1,1
27,548,7388,2,40,6,5,0,1,2
20,136,4638,2,5,7,3,0,0,0
16,1014,3506,2,5,7,5,0,1,1
20,832,8610,2,20,8,4,0,0,2
26,1081,7210,3,50,8,10,0,1,1
27,216,12323,3,20,8,6,1,0,1
10,804,9714,2,5,6,4,0,1,2
6,1181,6590,2,15,11,5,0,1,1
21,345,7907,2,10,4,5,0,1,2
17,1393,9534,3,5,9,6,0,1,2
8,1415,3525,3,20,5,8,0,1,1
21,935,3008,3,10,9,6,0,1,1
15,1162,8669,3,45,9,6,0,1,2
17,1308,2946,2,15,8,6,0,1,2
10,1382,8286,1,15,6,3,0,1,2
17,805,10132,2,15,6,4,0,1,2
9,230,10710,2,10,11,5,0,1,1
6,671,7129,2,40,5,6,0,1,1
4,388,12065,3,10,4,6,0,1,1
1,1294,668,2,25,12,4,0,1,1
6,376,5049,2,25,9,6,0,1,2
27,548,1440,2,100,5,5,1,0,2
9,445,10728,2,10,7,4,0,0,1
7,1166,406,2,5,6,5,1,0,1
27,422,2989,2,15,5,4,0,1,2
0,676,8029,2,5,4,5,0,1,1
16,352,3406,3,30,10,8,0,1,1
6,262,4256,2,0,5,6,0,0,0
17,797,11553,3,5,7,6,0,1,2
10,996,6735,2,15,6,6,0,1,2
13,606,11975,2,15,16,5,0,1,1
21,363,2214,2,5,7,5,0,1,1
21,107,8884,2,40,7,5,0,1,1
8,1029,3709,2,10,9,6,0,1,2
12,309,6941,2,35,7,6,0,1,2
7,799,1813,2,15,6,5,0,1,1
27,533,3675,2,20,11,5,0,1,2
13,1258,11828,2,15,7,5,0,1,1
4,71,1709,2,0,4,4,0,1,1
13,257,732,3,0,8,5,0,1,0
6,1277,9940,2,70,3,5,0,1,2
0,1302,3956,2,15,6,5,0,1,1
10,70,7648,2,0,4,5,0,0,0
27,181,7055,6,100,7,12,1,0,1
22,171,9395,2,25,9,5,0,1,1
13,1141,2728,3,25,8,7,0,1,2
1,1137,12461,2,15,6,5,0,1,1
4,328,413,3,30,10,6,0,1,1
10,661,8482,2,10,3,5,0,1,1
7,746,5011,2,5,14,7,0,1,1
17,1005,10979,2,15,7,4,0,1,1
13,1053,4756,1,10,5,5,1,1,1
14,1367,5544,2,15,6,4,0,1,1
21,935,5965,3,35,7,6,0,1,2
10,310,6799,1,0,4,2,0,1,0
21,727,4576,3,15,7,5,0,1,2
7,749,11087,2,30,16,5,0,1,1
13,1211,7068,1,50,9,2,0,1,1
26,1222,9015,1,15,9,4,0,1,1
20,173,2261,2,10,11,5,0,0,0
10,105,6939,1,5,3,3,0,1,2
21,30,4594,1,30,6,2,0,1,2
8,426,12261,3,15,4,9,0,1,1
20,1209,4345,1,15,5,2,0,1,2
17,992,9574,2,20,7,6,0,1,1
5,997,4538,2,20,7,6,0,1,1
10,603,4355,2,25,6,4,0,1,1
12,1107,7508,1,25,6,3,0,1,1
25,1335,4974,1,0,7,3,0,1,1
26,39,11246,2,20,35,7,0,0,1
6,1350,11991,4,15,14,11,0,0,0
6,1076,11424,2,15,11,6,0,1,2
6,724,3234,1,0,3,3,0,1,1
12,1084,7296,2,10,4,5,0,1,1
10,151,7723,3,20,11,9,0,0,1
25,843,2218,2,10,6,5,0,1,1
21,1128,4157,3,30,8,6,0,1,2
7,108,2895,2,10,8,5,0,1,1
20,1138,3011,2,5,18,11,1,0,1
10,1182,605,2,20,5,5,0,1,1
6,1082,10127,1,25,7,3,0,1,2
0,793,5027,1,5,14,3,0,0,0
20,158,2387,2,10,6,5,0,0,1
8,828,274,2,5,4,5,0,1,1
13,1365,10314,2,30,7,5,0,1,1
6,673,1677,3,35,9,7,1,0,1
15,535,9936,2,25,6,4,0,1,1
6,54,11463,2,20,4,6,0,1,1
4,1282,11047,1,30,3,3,0,1,1
22,1152,3526,2,10,7,5,0,1,1
27,1394,8990,3,60,11,9,0,0,1
2,862,4321,2,25,13,5,0,1,2
10,1182,414,1,5,3,6,0,1,1
11,883,2076,4,60,6,13,0,0,1
13,199,5694,3,5,11,6,0,1,0
13,128,5886,2,10,7,5,0,1,0
26,39,10445,1,20,15,3,0,0,1
12,284,4540,1,40,4,2,0,1,1
25,167,2485,2,10,9,5,0,1,1
16,1133,9097,1,45,3,3,0,1,1
20,517,269,2,5,8,7,0,1,2
13,311,4412,4,10,17,9,0,1,0
13,909,2315,2,15,5,5,0,1,1
10,1074,11185,2,25,10,5,0,1,2
26,39,11440,2,25,11,4,0,0,1
10,70,627,2,5,8,4,0,1,1
16,801,6322,3,30,10,7,0,1,1
27,181,3180,4,110,6,7,1,0,2
7,423,4989,2,40,5,6,0,1,2
20,11,11097,2,25,6,7,0,1,1
21,408,3320,3,15,4,7,0,1,1
13,1211,9827,1,30,11,2,0,1,1
8,95,7024,2,15,5,4,0,1,2
20,1021,10526,2,0,3,5,0,0,2
11,883,8864,4,40,3,8,0,0,1
25,889,9697,2,40,10,8,1,0,0
27,181,2503,4,55,23,12,0,0,1
7,799,5460,2,10,9,4,0,1,2
7,1421,9225,1,5,2,2,0,0,1
17,343,4042,2,25,7,6,0,1,2
27,533,2134,2,5,14,6,0,0,0
22,1113,7924,2,995,6,5,0,1,1
11,131,5837,3,5,8,9,0,0,1
6,1210,1237,2,10,5,5,0,1,1
10,88,8324,3,15,5,8,0,1,2
4,1282,1724,2,15,7,6,0,1,2
7,964,512,2,15,10,5,0,1,1
21,937,7160,3,0,9,9,0,0,1
13,557,385,2,0,5,7,0,1,0
25,211,3910,2,30,9,5,0,1,0
13,257,12437,3,10,10,5,0,1,0
6,933,7282,2,25,7,5,0,1,1
17,1005,1989,2,10,7,5,0,1,2
26,39,85,1,5,4,2,0,0,0
21,1093,4440,2,35,5,5,1,1,1
21,727,977,1,0,7,3,0,1,2
20,1161,1436,2,30,6,5,0,1,2
26,991,3697,2,10,6,4,0,1,1
7,964,10605,2,0,11,5,0,1,1
13,308,4749,2,5,5,5,0,1,1
15,1087,7359,2,10,5,4,0,1,2
7,969,10306,2,15,18,6,0,1,2
8,1004,11385,2,30,5,5,0,1,2
6,287,10436,3,5,6,7,0,1,1
0,793,9242,2,5,18,5,0,0,1
0,252,10930,2,45,8,6,0,1,1
7,641,8738,2,0,6,8,0,1,2
13,1376,10778,2,25,6,4,0,1,0
10,1227,2553,2,15,9,5,0,1,2
26,619,11241,2,5,6,5,0,1,0
26,39,11246,1,20,8,3,0,0,1
18,977,2847,2,5,8,5,0,1,2
26,621,3758,1,10,3,3,0,1,2
9,210,1198,1,0,4,3,0,0,1
26,1110,2549,2,5,6,4,0,1,1
27,1394,1270,4,50,12,8,0,1,1
13,239,8730,2,10,3,5,0,1,0
20,254,380,2,15,5,5,0,0,2
10,1127,1462,3,5,17,7,0,0,1
8,1114,8002,2,15,6,5,0,1,2
10,735,9387,2,5,8,5,0,1,1
16,1410,5607,2,10,6,5,0,1,1
25,1368,5851,1,5,6,3,0,1,1
8,1,2487,3,10,5,7,0,1,2
26,1132,5570,2,5,5,4,0,1,1
6,384,11974,2,50,8,7,1,0,1
27,548,11500,4,40,4,9,1,0,1
16,1300,11859,2,5,5,6,0,1,1
26,580,739,2,15,15,5,0,1,1
16,1404,9417,2,10,11,6,0,1,1
26,991,2170,2,5,4,5,0,0,0
27,181,4652,1,15,10,3,1,0,1
21,1251,5411,3,25,7,6,0,1,1
6,262,9278,2,5,10,8,0,1,1
8,41,8373,1,5,3,2,0,1,2
7,800,8176,2,70,10,5,0,1,1
3,720,6629,2,30,11,5,1,0,2
4,529,11062,2,20,8,4,0,1,1
8,1403,10719,2,40,5,5,0,1,1
26,36,6436,1,25,4,3,0,0,0
17,233,525,3,0,8,6,0,1,1
6,464,2807,2,30,4,5,0,1,1
3,720,4522,3,30,13,8,1,0,1
18,977,2847,2,25,6,5,0,1,2
16,38,10958,2,15,8,6,0,1,2
9,670,5977,2,20,5,5,0,0,1
17,682,5067,2,30,3,7,0,1,2
20,497,1052,1,15,4,5,0,1,1
6,931,8574,3,25,8,8,1,0,0
25,1186,3206,2,40,6,5,0,1,1
20,497,5255,1,5,4,5,0,1,2
11,660,1758,2,995,5,5,1,1,2
10,1174,9536,1,15,5,4,0,1,1
30,710,1448,2,15,7,5,0,1,1
7,10,10305,1,20,6,4,0,1,2
10,1207,12511,1,30,3,3,0,1,1
20,261,4052,2,15,6,6,0,0,1
6,287,6710,3,25,7,6,1,0,1
7,749,11262,2,30,9,5,0,1,2
4,55,7553,2,15,6,5,0,1,1
14,444,9010,2,35,7,5,0,1,2
9,1298,9437,1,10,7,3,0,1,2
7,157,5265,2,0,11,5,0,1,0
26,886,66,2,5,8,4,0,0,0
11,1416,3047,2,5,17,5,0,1,1
16,1410,11005,2,20,6,5,0,1,1
23,892,7668,2,15,8,7,1,0,1
6,376,10236,2,15,8,5,0,1,1
4,1422,6745,2,30,12,7,0,1,1
7,108,7942,2,20,5,7,0,1,2
10,488,12448,2,50,3,5,0,1,1
27,390,4423,4,60,5,13,0,0,2
8,501,10089,2,5,7,8,0,1,2
3,1006,8077,3,5,17,7,1,0,2
10,70,1852,2,65,4,5,0,1,1
9,772,9619,2,10,5,5,0,1,1
26,619,10175,1,25,5,4,0,1,2
7,225,11772,1,15,13,5,0,1,2
8,638,11683,3,15,12,8,0,1,1
4,734,265,3,0,6,6,0,1,1
17,566,3397,3,40,11,9,0,0,2
20,1209,4837,2,65,5,5,0,1,2
10,1407,8447,1,30,3,3,1,1,2
0,885,9332,2,40,7,5,0,1,1
17,984,5488,2,20,10,5,0,1,2
10,310,1144,2,25,8,4,0,1,1
6,141,8537,1,0,8,2,0,1,1
7,800,11755,3,25,7,5,0,0,1
27,390,8710,3,85,8,8,1,0,2
26,1259,1919,2,15,7,8,0,1,1
10,1174,9536,2,15,6,5,0,1,1
8,145,5981,3,50,5,6,0,1,2
10,712,6096,1,15,8,2,0,0,1
8,463,4692,2,0,19,5,0,0,0
27,181,3180,2,25,6,5,1,0,1
26,1377,4144,2,5,7,5,0,0,1
26,1023,9865,2,20,4,5,0,1,1
21,701,1688,3,10,12,7,0,1,1
26,1050,2504,1,10,6,3,0,0,1
3,1387,8014,4,25,7,8,0,0,2
10,1382,1903,2,25,7,5,1,0,1
10,87,7626,2,25,14,6,0,1,1
8,613,2667,3,5,19,7,0,1,1
10,1227,11029,3,20,7,9,0,1,2
14,1413,10703,2,20,8,6,0,1,1
6,464,9545,2,15,4,5,0,1,1
20,323,7336,1,0,9,3,0,0,0
11,765,10814,2,20,8,6,0,0,1
0,462,3111,3,20,6,6,0,1,1
30,380,8168,2,45,10,4,0,1,1
26,886,9266,2,20,11,5,0,0,0
26,39,11440,1,5,14,2,0,0,1
21,9,1729,2,20,8,7,0,1,2
17,414,11203,2,20,13,7,0,1,2
26,432,2920,1,10,6,5,0,0,1
21,1390,5072,1,15,6,2,0,1,2
18,29,2606,1,0,10,4,0,0,1
20,190,5803,2,20,4,5,0,1,1
10,661,571,1,5,14,3,0,1,2
10,337,11271,2,30,5,4,0,1,2
6,99,3880,2,20,8,6,0,1,1
13,778,9086,2,20,8,5,0,1,1
10,690,5768,2,10,3,4,0,0,2
0,163,6182,2,35,7,6,0,1,1
20,832,10432,2,0,5,3,0,1,1
13,213,447,3,5,13,7,0,1,1
25,889,12481,2,10,9,5,0,1,1
22,763,4554,1,20,12,3,0,1,0
21,1426,2464,3,995,6,6,0,1,2
18,256,7194,2,0,6,5,0,1,2
8,638,1824,2,5,7,7,0,1,1
7,895,11544,2,15,13,7,0,0,1
22,913,10768,2,20,6,6,0,1,1
10,960,7324,2,15,7,4,0,1,2
9,546,2921,1,15,7,3,0,0,1
5,851,11577,2,45,10,6,0,1,1
13,1159,395,2,0,5,4,0,1,1
6,48,6988,2,30,8,5,0,1,2
26,580,9508,2,30,11,5,0,1,1
27,422,10326,3,25,2,8,1,0,1
6,673,2937,3,15,13,8,1,0,1
17,409,10426,1,0,7,3,0,1,2
26,991,2757,2,10,6,5,0,1,1
10,151,5581,2,55,4,5,0,1,1
6,770,8158,2,20,7,6,0,1,1
6,1018,4932,3,0,13,10,0,1,1
7,129,1150,2,50,7,4,0,1,1
17,347,6043,3,30,6,5,0,1,2
16,547,10804,2,10,8,5,0,1,1
6,275,458,2,15,8,6,0,1,2
4,605,7510,3,25,34,5,0,1,1
17,618,1347,1,10,6,2,0,1,2
20,832,3971,2,0,8,5,0,1,1
13,1310,688,2,5,5,4,0,1,1
3,720,926,3,15,8,8,1,1,2
21,9,1430,3,15,6,6,0,1,2
17,1279,11282,3,25,7,11,0,1,2
12,24,2802,2,15,7,5,0,1,1
6,94,9264,2,25,7,6,0,1,2
8,1008,2243,2,30,6,4,0,1,2
12,1148,7977,2,60,7,5,0,1,1
8,900,1443,2,10,4,5,0,1,1
8,1114,8365,3,60,9,10,0,1,2
6,845,8916,3,30,11,7,1,0,1
6,287,12445,3,40,9,7,0,1,1
27,533,3707,3,25,39,9,1,0,2
27,1394,7659,4,15,15,12,0,0,1
6,673,2685,3,20,7,5,1,1,1
7,157,10624,2,10,7,5,0,1,1
20,1161,941,1,0,5,3,0,1,2
11,883,135,3,10,10,8,0,0,1
4,910,7735,2,80,4,5,0,1,1
6,1253,8759,4,0,12,10,0,0,0
20,215,8668,2,10,14,5,0,1,0
17,566,7914,1,0,29,3,0,1,1
27,1155,1757,2,25,3,5,1,0,1
4,605,6807,3,15,9,6,0,1,1
4,1334,9753,3,15,8,7,0,1,1
26,897,4090,2,10,7,7,0,1,0
30,710,1448,2,5,16,5,0,1,1
26,1401,7795,2,15,6,3,0,1,1
19,815,11674,2,15,6,4,0,1,2
6,1041,912,3,45,15,7,0,0,1
11,765,12112,3,25,13,8,1,0,1
27,181,664,5,115,5,11,1,0,2
21,581,9896,3,25,4,7,0,1,2
21,336,11052,2,10,7,5,0,1,2
4,334,8114,3,5,3,8,0,1,2
20,124,4808,2,20,9,6,0,1,1
26,36,8124,1,5,4,4,0,0,0
22,643,4687,2,40,13,6,0,1,1
8,1049,5308,3,20,5,6,0,1,2
9,210,11077,1,5,6,3,1,0,1
9,210,11077,1,10,15,3,0,0,1
7,157,9272,2,5,10,7,0,1,1
18,466,8467,2,0,10,4,0,1,2
6,652,1201,2,30,7,7,0,1,1
7,630,3318,1,0,5,2,0,1,2
4,72,1879,3,0,7,5,0,1,1
17,566,7914,3,45,8,6,0,0,2
6,673,3679,3,40,6,9,0,0,1
4,219,4306,2,60,8,4,0,1,1
27,1394,3168,2,35,6,4,0,1,1
9,568,6297,2,10,4,5,0,1,1
9,230,12430,1,5,12,3,0,0,1
26,1023,11319,1,0,3,3,0,0,0
27,390,4262,3,10,8,5,1,0,1
27,533,5435,2,15,9,7,1,0,1
10,76,2766,2,5,4,5,0,1,1
13,777,4461,1,20,4,3,0,1,1
10,1207,8379,3,25,11,7,0,1,1
0,681,46,2,10,10,4,0,1,1
3,574,1563,1,10,13,3,0,0,1
21,363,2537,1,0,2,2,0,0,0
6,487,7439,2,15,8,5,0,1,2
26,1132,2036,2,10,6,6,0,1,1
6,96,1887,3,0,8,7,0,1,1
7,838,10723,2,10,7,5,0,1,2
7,1015,7502,2,55,9,5,0,1,2
7,1421,2263,2,5,9,6,0,1,1
6,453,2217,3,80,8,6,1,0,2
6,460,9258,4,5,6,12,0,0,0
6,572,6230,2,25,7,5,0,1,1
27,548,10720,3,25,6,6,0,1,2
26,358,5659,2,20,8,5,0,1,1
11,131,11392,2,15,5,5,0,1,2
17,875,11703,2,40,9,4,0,1,1
13,557,5108,2,15,7,7,0,1,0
20,492,4721,2,20,8,4,0,1,1
26,36,7472,2,40,3,5,0,1,1
26,1132,8649,2,20,7,6,0,1,1
26,1050,11785,1,10,12,4,0,0,1
6,931,5423,2,50,7,7,1,1,1
8,640,8487,1,5,2,3,0,0,1
18,466,8467,1,15,15,2,0,0,2
10,88,1981,2,10,4,5,0,1,2
17,797,6150,3,25,7,6,0,1,2
21,30,3265,2,25,7,4,0,1,2
8,827,5290,2,35,12,5,0,1,2
6,932,12213,2,15,7,5,0,1,1
22,381,11162,2,25,7,5,0,1,1
10,636,942,2,5,9,6,0,1,2
22,171,2542,2,25,7,5,0,1,1
17,967,11382,2,20,7,5,0,1,2
13,1262,4005,3,0,2,5,0,1,1
6,673,2685,2,5,10,6,0,0,0
11,394,7470,2,0,7,5,0,1,2
26,1023,3233,2,5,17,6,0,0,0
11,1071,7012,2,35,12,6,0,1,1
17,980,2866,2,15,6,6,0,1,2
20,672,2787,2,10,5,6,0,1,1
10,575,2193,2,10,2,4,0,1,1
20,174,11278,1,15,4,4,0,1,1
17,1094,11133,2,40,19,5,0,1,1
11,1104,1230,1,5,8,3,0,1,2
7,746,95,3,20,7,7,0,1,1
17,1047,3631,3,15,10,6,0,1,2
8,600,157,2,10,5,7,0,1,1
25,769,7573,1,5,8,2,0,1,1
10,1055,12433,2,30,9,4,0,1,1
17,992,776,2,20,12,5,0,1,2
26,1401,8525,2,30,18,8,0,1,2
27,269,8299,3,5,11,8,0,0,1
15,602,7611,2,20,4,5,0,1,0
6,453,3656,3,30,8,6,1,1,2
16,352,4849,2,25,15,6,0,1,1
21,929,917,3,20,11,6,0,1,1
27,181,2607,4,70,13,8,0,1,1
6,652,5855,3,30,7,7,0,1,1
7,1328,11760,2,15,9,6,0,1,1
13,778,4008,2,10,12,5,0,1,2
17,347,11637,3,5,4,5,0,1,2
7,964,10605,3,20,14,6,0,1,1
10,1174,7710,1,0,6,5,0,1,1
26,1028,2299,2,25,7,5,0,1,1
26,621,9129,2,10,10,5,0,1,1
20,158,2452,2,10,7,5,0,1,2
25,700,5206,2,50,3,4,0,1,2
20,1021,9646,2,10,6,7,0,1,1
7,800,12129,2,20,5,4,0,1,1
13,1141,2728,2,25,7,6,0,1,2
11,883,4547,5,80,8,11,0,1,2
11,1416,2350,2,10,15,7,0,1,2
8,178,9925,2,20,11,5,0,1,2
8,1073,2743,3,25,7,6,0,1,1
8,1114,8786,2,10,8,7,0,1,2
16,1300,8887,2,15,13,6,0,1,1
13,531,6475,2,0,10,5,0,1,1
6,855,8901,2,75,8,7,0,1,2
4,334,10010,3,15,3,7,0,1,1
10,996,9751,3,30,7,8,0,1,2
7,617,7123,1,10,7,2,0,1,2
20,158,621,1,5,4,3,0,0,1
7,641,8847,2,30,3,5,0,1,1
21,937,7705,3,50,6,7,0,1,2
3,574,8141,2,10,16,6,1,0,2
6,314,3879,2,30,13,7,0,1,1
7,709,4462,2,10,7,5,0,1,1
27,1394,7659,4,10,20,10,0,0,0
20,323,1478,2,5,13,6,0,0,2
20,922,11608,2,10,9,4,0,1,1
7,258,2475,1,20,14,3,0,1,2
3,1387,2791,3,70,3,7,1,0,1
10,1397,3786,2,35,6,5,0,1,2
6,1076,462,2,20,7,8,0,1,2
8,979,8059,2,5,7,5,0,1,1
7,555,11805,2,20,8,4,0,1,1
17,682,1743,3,0,8,7,0,1,2
8,178,9925,1,10,8,2,0,1,2
